"","time","Minute ventilation (l/min)","Arterial O2 partial pressure (mm Hg)","Total blood flow (l/min)","Arterial CO2 partial pressure (mm Hg)","Brain O2 partial pressure (mm Hg)","Antagonist plasma concentration (ng/ml)","Blood flow to brain (l/min)"
"1",0,34.5086371934452,196.352551315524,5.43192962473902,59.4825889170078,48.6430900257425,0,1.18603373934794
"2",0.1,34.5086315103192,196.352551342361,5.43192962473903,59.4825889211458,48.6430900546523,0,1.18603373934795
"3",0.2,34.5086010770741,196.3525516528,5.4319296247393,59.4825889693438,48.6430903867111,0,1.18603373934822
"4",0.3,34.5085310024413,196.352552788178,5.43192962474091,59.4825891468964,48.6430915916255,0,1.18603373934983
"5",0.4,34.5084094621477,196.352555485316,5.43192962474623,59.4825895717543,48.6430944309222,0,1.18603373935515
"6",0.5,34.5082263649897,196.352560628147,5.4319296247593,59.4825903876889,48.6430998008564,0,1.18603373936822
"7",0.6,34.5079728453133,196.35256921607,5.43192962478612,59.4825917598178,48.6431086949994,0,1.18603373939505
"8",0.7,34.5076409897141,196.352582340503,5.4319296248349,59.4825938712397,48.6431221767259,0,1.18603373944384
"9",0.8,34.5072236655025,196.352601166193,5.43192962491625,59.4825969202969,48.6431413575739,0,1.1860337395252
"10",0.9,34.5067144029256,196.352626916357,5.43192962504334,59.4826011183325,48.6431673804398,0,1.18603373965232
"11",1,34.5061073088707,196.352660860203,5.43192962523207,59.4826066877537,48.643201405753,0,1.18603373984108
"12",1.1,34.5053970007204,196.352704302473,5.43192962550115,59.4826138603502,48.6432446002984,0,1.18603374011021
"13",1.2,34.5045785538585,196.352758574556,5.43192962587224,59.4826228758113,48.6432981280031,0,1.18603374048136
"14",1.3,34.5036474588393,196.352825026897,5.43192962636997,59.4826339804094,48.6433631423822,0,1.18603374097918
"15",1.4,34.5025995856485,196.352905022448,5.43192962702207,59.4826474258196,48.6434407803369,0,1.18603374163139
"16",1.5,34.5014311533283,196.352999931033,5.43192962785936,59.4826634680567,48.6435321570724,0,1.18603374246882
"17",1.6,34.5001387037588,196.353111124451,5.4319296289158,59.4826823665135,48.6436383619685,0,1.18603374352545
"18",1.7,34.4987190787307,196.353239972238,5.43192963022854,59.4827043830872,48.6437604552454,0,1.18603374483841
"19",1.8,34.49716939967,196.353387837989,5.43192963183789,59.4827297813854,48.6438994653087,0,1.18603374644803
"20",1.9,34.4954870495353,196.353556076151,5.43192963378734,59.4827588260002,48.6440563866707,0,1.18603374839781
"21",2,34.493669656519,196.353746029243,5.43192963612356,59.4827917818458,48.6442321783644,0,1.18603375073442
"22",2.1,34.4917150792659,196.35395902545,5.43192963889638,59.4828289135527,48.6444277627768,0,1.1860337535077
"23",2.2,34.4896213933813,196.354196376533,5.43192964215875,59.482870484913,48.6446440248422,0,1.18603375677061
"24",2.3,34.4873868790476,196.354459376014,5.43192964596671,59.4829167583714,48.6448818115408,0,1.1860337605792
"25",2.4,34.4850100096023,196.354749297642,5.43192965037941,59.4829679945611,48.6451419316595,0,1.18603376499262
"26",2.5,34.4824894409553,196.355067394036,5.43192965545898,59.4830244518771,48.6454251557752,0,1.18603377007301
"27",2.6,34.4798240017466,196.355414895563,5.43192966127055,59.4830863860869,48.6457322164272,0,1.18603377588553
