"","time","Minute ventilation (l/min)","Arterial O2 partial pressure (mm Hg)","Total blood flow (l/min)","Arterial CO2 partial pressure (mm Hg)","Brain O2 partial pressure (mm Hg)","Antagonist plasma concentration (ng/ml)","Blood flow to brain (l/min)"
"1",0,6.76436765477461,92.7950184988885,4.9313299527367,38.5868300655299,31.6090098251018,0,0.680418929037924
"2",0.1,6.76435846526955,92.7950184776403,4.93132995273968,38.5868300996552,31.6090098746499,0,0.680418929040922
"3",0.2,6.76431784393573,92.7950182668455,4.93132995278007,38.5868304341541,31.6090103487146,0,0.6804189290809
"4",0.3,6.76423382760179,92.7950175595558,4.93132995298833,38.5868315464906,31.6090118839783,0,0.680418929286808
"5",0.4,6.76409790985988,92.7950159642914,4.93132995362838,38.5868340335768,31.6090152263648,0,0.680418929919455
"6",0.5,6.76390318058853,92.795013022733,4.93132995512223,38.5868385808408,31.6090211783104,0,0.680418931395862
"7",0.6,6.76364372476988,92.7950082193755,4.93132995806893,38.586845945073,31.6090305704515,0,0.680418934307932
"8",0.7,6.76331433032966,92.7950009880338,4.93132996325995,38.5868569428503,31.6090442439239,0,0.680418939437574
"9",0.8,6.76291031964696,92.7949907166984,4.93132997169195,38.5868724419584,31.6090630386051,0,0.680418947769331
"10",0.9,6.76242744194766,92.7949767514037,4.93132998457769,38.5868933546501,31.6090877851012,0,0.680418960501083
"11",1,6.76186179970295,92.7949583994464,4.93133000335532,38.5869206321341,31.6091192992449,0,0.680418979053201
"12",1.1,6.76120979568902,92.7949349321491,4.93133002969642,38.5869552599369,31.6091583783628,0,0.680419005076434
"13",1.2,6.76046809343636,92.794905587289,4.9313300655129,38.5869982539146,31.6092057988166,0,0.68041904045868
"14",1.3,6.759633586777,92.79486957127,4.93133011296296,38.5870506567606,31.6092623144744,0,0.680419087330835
"15",1.4,6.75870337581227,92.7948260610967,4.93133017445618,38.5871135349087,31.6093286558845,0,0.680419148071793
"16",1.5,6.75767474756046,92.7947742061809,4.93133025265791,38.5871879757542,31.6094055299627,0,0.68041922531271
"17",1.6,6.75654516008027,92.7947131300182,4.93133035049294,38.5872750851362,31.6094936200626,0,0.680419321940598
"18",1.7,6.75531222927873,92.7946419317468,4.93133047114854,38.5873759850402,31.609593586344,0,0.680419441101307
"19",1.8,6.7539737177862,92.7945596876126,4.93133061807699,38.5874918114863,31.6097060663445,0,0.680419586201973
"20",1.9,6.7525275254681,92.7944654523492,4.93133079499757,38.5876237125777,31.6098316757092,0,0.680419760912925
"21",2,6.75097168125395,92.7943582604835,4.93133100589807,38.5877728466884,31.6099710090251,0,0.680419969169158
"22",2.1,6.7493043360283,92.7942371275785,4.93133125503587,38.5879403807726,31.6101246407327,0,0.680420215171345
"23",2.2,6.74752375639692,92.7941010514135,4.93133154693857,38.5881274887833,31.6102931260762,0,0.68042050338646
"24",2.3,6.74562831917744,92.7939490131163,4.93133188640432,38.5883353501856,31.6104770020811,0,0.680420838548013
"25",2.4,6.74361650649106,92.7937799782445,4.93133227850168,38.5885651485574,31.6106767885427,0,0.680421225655944
"26",2.5,6.7414869013653,92.7935928978259,4.93133272856929,38.5888180702694,31.610892989001,0,0.680421669976174
"27",2.6,6.73923818376675,92.7933867093558,4.93133324221504,38.5890953032347,31.6111260917045,0,0.680422177039853
"28",2.7,6.73686912700128,92.7931603377602,4.93133382531513,38.5893980357248,31.6113765705506,0,0.680422752642312
"29",2.8,6.73437859442982,92.7929126963241,4.93133448401271,38.589727455245,31.6116448859971,0,0.680423402841744
"30",2.9,6.73176553645609,92.7926426875867,4.93133522471632,38.5900847474654,31.6119314859409,0,0.680424133957617
"31",3,6.72902898775006,92.7923492042083,4.93133605409807,38.5904710952031,31.6122368065614,0,0.680424952568848
"32",3.1,6.72616806467544,92.7920311298085,4.93133697909161,38.5908876774537,31.6125612731271,0,0.680425865511748
"33",3.2,6.72318196290077,92.7916873397805,4.93133800688981,38.5913356684636,31.612905300766,0,0.680426879877732
"34",3.3,6.72006995516201,92.7913167020764,4.93133914494227,38.5918162368495,31.6132692951918,0,0.680428003010846
"35",3.4,6.71683138916798,92.7909180779725,4.93134040095268,38.5923305447538,31.6136536533975,0,0.680429242505071
"36",3.5,6.7134656856271,92.7904903228115,4.93134178287588,38.5928797470384,31.614058764308,0,0.680430606201462
"37",3.6,6.70997233638267,92.790032286723,4.93134329891483,38.5934649905139,31.6144850093957,0,0.680432102185099
"38",3.7,6.70635090264478,92.7895428153251,4.93134495751737,38.5940874132024,31.6149327632598,0,0.680433738781873
"39",3.8,6.70260101330827,92.7890207504054,4.93134676737286,38.5947481436314,31.6154023941699,0,0.680435524555118
"40",3.9,6.69872236334767,92.7884649305837,4.93134873740859,38.5954483001591,31.6158942645754,0,0.680437468302092
"41",4,6.69471471228092,92.7878741919591,4.93135087678612,38.5961889903279,31.6164087315821,0,0.68043957905031
"42",4.1,6.69057788269506,92.7872473687361,4.93135319489746,38.5969713102461,31.6169461473967,0,0.680441866053755
"43",4.2,6.68631175882769,92.786583293839,4.93135570136111,38.5977963439958,31.6175068597413,0,0.680444338788951
"44",4.3,6.68191628519848,92.7858807995065,4.931358406018,38.5986651630673,31.6180912122389,0,0.680447006950926
"45",4.4,6.6773914652863,92.7851387178739,4.93136131892726,38.5995788258165,31.6186995447707,0,0.680449880449055
"46",4.5,6.67273736024746,92.7843558815391,4.93136445036199,38.6005383769472,31.6193321938076,0,0.680452969402799
"47",4.6,6.66795408767101,92.7835311241133,4.93136781080481,38.6015448470166,31.6199894927155,0,0.680456284137351
"48",4.7,6.66304182036875,92.7826632807617,4.93137141094339,38.6025992519602,31.6206717720397,0,0.680459835179173
"49",4.8,6.65800078519514,92.7817511887242,4.93137526166585,38.6037025926424,31.621379359761,0,0.680463633251465
"50",4.9,6.65283126189657,92.7807936878311,4.9313793740561,38.6048558544228,31.6221125815373,0,0.680467689269524
"51",5,6.64753358198586,92.7797896210002,4.93138375938909,38.6060600067456,31.6228717609202,0,0.68047201433605
"52",5.1,6.64210812764045,92.7787378347197,4.93138842912601,38.6073160027488,31.6236572195512,0,0.680476619736384
"53",5.2,6.63655533062287,92.7776371795281,4.93139339490934,38.6086247788885,31.6244692773456,0,0.680481516933636
"54",5.3,6.6308756712208,92.776486510473,4.93139866855796,38.6099872545847,31.625308252653,0,0.680486717563799
